"","L_G+1","L_G+2","L_G+3","L_G-1","L_G-2","LN_G+1","LN_G+2","LN_G+3","LN_G-1","LN_G-2","LN_G-3"
"Ogt",8.48884374611719,8.56634933173369,8.73870753745509,8.90046450189334,7.92819512781133,8.40260271246173,8.12272085972784,7.97794813224991,8.24201467492616,8.30355631162413,8.32420031059512
"Nckap1",3.53362994055704,4.58648323241864,4.99555083955655,3.64013222051499,4.56789406406991,4.65581105765647,4.95733512139288,5.0369014213611,3.25400480522661,3.61675284166799,3.30683849360329
"Copz2",1.86568960782197,1.96995065269661,1.46149650968189,1.74303212809928,2.21152333769754,2.85704814407173,2.51333825991845,2.59192095902135,1.97654100139648,2.53018990378869,2.63285768512975
"Tmem216",1.66266251135245,2.21226761601519,2.1513669861128,1.92606211716495,2.10435984274851,3.47800731800927,3.87241935322328,3.49529239434188,3.05572484000697,3.58274835406686,3.44620304502974
"Prmt1",6.51532725895024,6.61380684247134,6.6416234581586,6.77895348758397,6.96186125836833,5.80816895164738,5.87476863731331,6.04436403215706,6.65193519210471,6.09332215648563,6.10832879359767
"Slc52a3",5.95380762394319,6.02347212242809,5.94042109142746,6.04919290712832,6.32718674535338,3.8159021613017,4.18263811658091,4.16404515441326,3.30853835419511,4.09805866139663,4.26978727799913
"Pygo2",7.84349993391642,7.76808071176811,7.82686107700181,7.84162370076167,7.98393571150676,6.75308070873456,6.88575931643788,6.76583461393297,6.75493777657678,6.97915621066288,6.98778816139937
"Nbeal2",7.52538939965996,7.72916620388286,7.9600036306187,7.74292322490686,6.93645678183433,5.74190157985793,5.91823773774854,5.84965335582508,5.9908546086274,6.02260931810047,6.29028309662301
"Sgta",6.59013761722755,6.5372505561238,6.59017765134033,6.70485227211043,7.04367706622331,6.7895769676253,6.86179997480402,6.96678713875697,6.93832285651438,6.87312050734283,7.05640539687861
"Cers5",6.487090946769,6.30099969052119,6.33967051686996,6.54664852761683,6.66433808932724,5.76182076272894,5.56720513189719,5.53260282672928,5.77947848216013,5.75458366795819,5.97748397080749
"Bcl9l",1.48550594067906,2.34944403511779,2.08456361542855,2.05516971979383,1.64101199327392,3.44083437482077,3.66220164583294,3.57504714045695,3.77988062712187,4.42582138198252,4.29065306586235
"Mrpl27",3.56484331039056,3.59960815213754,3.37189304879194,3.69159686352793,3.83888992077227,3.38810543130752,3.61351713233909,3.7224359372697,3.4727536371049,3.86328992740069,3.5437890106299
"Ttc13",6.19178935392699,6.15749980491368,6.17283063453744,6.18813696523747,6.39483398945034,5.97266102325686,6.17541417059344,6.1035554242189,6.07125027132915,6.11642630749848,6.21665248441857
"Lrrc59",7.67691860571561,7.56295884601663,7.60142124002756,7.77160555084197,8.06722101426251,7.31503602484818,7.34682070451924,7.49545254253995,8.17571682003742,7.33881872883492,7.46451851370349
"Tcf7l1",-0.173838756364671,-1.07763880582165,-0.0819467216009991,-3.14309990734244,-0.363788992989899,3.2227502627672,3.15661532543001,3.30374511863956,2.7424059217032,3.5728837341573,3.85124261766467
"Bnip2",8.10058562125478,7.95907090039433,8.08488408376667,8.10032912696488,8.2305107259417,7.49807967305007,7.51800498765514,7.57762108412078,7.32860590216361,7.43214413021494,7.62069657230489
"Cxcr5",2.96522528137288,2.51025302593818,3.20581477013517,0.944362933907895,1.71573134665363,5.30197695391777,5.45487172709827,5.29714573972782,5.40398021732468,5.27807447760536,5.17276935073532
"Trmt13",4.32562752407488,4.45583337970977,4.63609421169773,4.52223600984273,4.24265323514171,4.08948373190374,4.25367745351277,4.11818946548348,3.87027337512572,4.63701407157702,4.572066001011
"Eme1",3.38609972067401,2.79603037027145,3.06736800016603,3.17107868793998,2.78460284690277,1.83214280230891,1.46924567573528,2.42976364481827,3.40762799433982,2.12024128118264,2.0124463484043
"Gtf2ird1",4.49183554361574,4.58648323241864,4.72650405697788,4.51204744319722,4.69798720459679,5.00206780375123,4.80602153502996,4.94982362883238,4.43546220253655,4.2666456216319,4.68219520610701
"Efcab11",2.55968775383476,2.41343212998961,2.81879164702592,2.23442051350824,2.18546944604958,-0.0909884343068161,0.43908370522503,1.04480180944486,1.84743339876761,-0.188203584341097,1.25621242053332
"Gcsam",9.09528792278475,9.09225565043279,9.11788222513955,9.19527834321192,9.28013932973356,5.57716066876985,5.92369388685832,6.07211736249614,6.02178541549334,6.14832892345504,6.43854417281511
"Asl",6.27015722542597,6.11049768512048,6.25182716789201,6.01569008394555,6.43926579163408,7.91865535587034,7.97244085919801,7.94478926488764,7.41735362804953,7.93639866591771,7.95909807603489
"Lima1",7.78965371678943,7.65483888351331,7.85619389443098,7.28630683417154,7.17774649637225,9.98444025894922,10.1586171427511,10.025551453039,9.03595385496898,9.47137752600308,9.52634085533522
"Ndufaf1",3.95871197441421,3.85597988888213,4.06909681408278,4.08434413317722,4.31202693818237,3.84820265320501,3.58625279259964,4.09808189203491,4.25052703325509,4.00208050473579,4.14766428487384
"Rap2c",5.35518890123572,5.17997900340387,5.41126998072895,5.29687934862868,5.01980010965289,6.28273856116075,5.93993960793566,6.37336781549194,5.58976075396926,5.75021351682137,5.82133850560031
"Plk3",5.73495890500851,5.62584279124138,5.75846294122304,5.56868995859737,5.84175991818314,2.64461548440117,2.39262439413237,3.03425831520339,3.48069145652954,2.37988509781566,3.05139262864482
"Clcf1",4.14923388046363,4.156331536131,4.3507284387939,4.03396362940109,4.08070139207592,2.43375654358023,2.61576607284265,2.79709313483991,2.86270015542092,3.09633809465616,3.05139262864482
"Sash3",6.85538272770485,6.89053625929643,6.73442422001875,7.09922358088635,7.123247087042,6.35195506154191,6.17846024201459,6.296778220928,7.25154224971178,6.53241849637269,6.6488184689089
"Son",7.61799598244811,7.92064202163896,8.0132819423419,8.07286637319479,7.15610930599714,8.33946411735872,8.17893561024878,7.92328432146674,7.95239454396984,8.07520210692003,7.88483409661288
"Tinagl1",0.478237940215022,2.97632017757234,2.98917326978583,1.45042460688214,3.33071980193341,-2.35947727023272,0.797131225919044,-0.215433963036256,-6.02908354779739,-3.29254024415583,-0.353203123912377
"Lrrc39",0.590348306536559,0.859429938451896,0.992821046800973,0.895035221544327,0.858603428346549,0.203458924158439,-0.0382380723081563,0.335581205761562,1.08985752492611,1.15371598573373,0.900553468333406
"Sass6",4.80235028236426,4.65822675394823,4.67748113062272,4.9114075106591,4.56031089265084,2.75473829862331,2.52295626248005,2.78036604843446,3.4767280061222,2.67555050788942,3.00885308368029
"Mex3a",-2.4506789617235,-0.504453472876845,-0.778554578151064,-3.62852673451269,-0.977897839370571,1.14687539579207,1.23185109105959,-0.432245352109405,0.570829294389734,1.15371598573373,1.10286164362652
"Vps39",6.46290093457113,6.41440976439775,6.42449802840247,6.28705391877261,6.11841393330606,8.76658184583796,8.90387390337201,8.78161419667054,8.44607988577938,8.92644671768778,8.94794128003188
"Fxyd5",8.1780469719894,8.03540451857089,7.84134915107311,8.21829562582345,8.19074869838202,7.0322545243501,6.9088688132924,7.07233209719043,6.30323278240182,7.18986438714442,7.11690819326323
"Nop10",3.88642827409759,3.87200999870108,3.49016889956455,3.90285472600363,3.70545488423324,2.57769589231184,2.50365570652111,2.62039612763183,3.41178561981348,3.28337711696232,3.05139262864482
"Klhl26",4.11215052050807,4.50365364702644,4.36205485646669,4.51204744319722,4.54758301970606,4.93848112049662,4.96441150610579,5.03161035782334,4.47175833175954,5.11089791885245,4.94917217355358
"Mink1",6.09175768730181,6.1916589540293,6.17764631091164,6.35816861573109,5.23274865799355,7.96541922870912,8.03448566304217,7.93348595693016,7.1995848541374,7.69486589835777,7.72511877534447
"Smurf1",7.07273220310883,7.22647596397552,7.38288140966555,7.06443741267438,6.79554417534398,8.19659328015212,8.27846494658676,8.2316492631734,7.55270548094442,7.92892604331847,8.03149761964829
"Cdh22",-6.15111867986459,-6.43519081043973,-5.63653557327864,-4.36549232867889,-6.59260768348578,2.12945834271466,1.50850510618251,1.98035310171802,2.48266910596999,2.72092201565073,2.35574809408423
"Gnpda2",4.54149682182999,4.554203689405,4.47850807688307,4.22322230690337,4.52827815930201,6.15011781328076,6.22044341874969,6.16202880881476,5.15641137641347,5.75676378932643,5.65083723291371
"Kif13b",3.87816854710366,3.85597988888213,4.36768489303956,3.52730343704384,3.33960706848261,5.81272291704762,5.69394598355806,5.29567510245379,5.61972340192838,5.8668265655879,5.76174045376007
"Rdh5",0.882304321672863,0.877692144844624,0.772855362859065,1.18909652299875,0.683516721788458,3.16693304813333,3.21711454780269,3.14946417081666,2.24237948010698,2.74747543469205,2.95758441336978
"Donson",5.14177807554459,5.00100018504169,5.16193622782298,5.2188438663928,5.16436554267967,6.35320604366312,6.31827862904276,6.16202880881476,6.1480244939063,6.44521410820444,6.31813380228445
"Rbm8a",5.75087950580391,5.57008284612421,5.56986834069521,5.75560943793492,5.72678219251443,5.48430106007476,5.6375114532559,5.63267943550801,5.39665687651882,5.39185773948174,5.43486681120184
"Cmtm3",7.11434986293445,6.83437422239946,6.94772231446593,7.1211751227532,6.97546718603745,5.92297938386524,5.96220386215414,5.87744607025906,5.5970817721071,6.0126095014742,6.1747750441501
"Crcp",4.92235347411187,4.84499998177718,4.81158073213083,4.87529900348306,5.34513393659132,5.51703967633228,5.81142765460741,5.66151123120642,5.32681809053102,5.56606246830129,5.67937247963249
"Arsb",7.73410103736287,7.74106026952752,7.60142124002756,7.79132813328436,7.46106370210943,4.52649635784778,4.65675133696718,4.55919988730009,4.73661693985371,4.9563360986813,5.33078117856766
"Prom1",-6.15111867986459,1.3527117489517,3.01092285317628,-1.42689287334304,2.74501421850673,-5.81890888887002,-5.71066341427965,-5.64169871773835,-6.02908354779739,-3.29254024415583,-4.05364284205347
"Kntc1",5.48505276177133,5.24032523364305,5.1939796336982,5.71354793348645,4.44836691533153,2.92592494862953,2.88552634186476,3.3611162978687,4.99536357624325,2.53018990378869,2.59501433398508
"Gatd1",5.13139062637625,5.00515930876083,4.9568555495131,4.83008493807191,5.37064967314727,5.45895965730683,5.71087549256863,5.63151409211598,5.32681809053102,5.74143329928522,5.76493933542739
"Nup210",9.63175158859292,9.56751434664737,9.68451170160402,9.89824145659439,9.25535497900606,9.54402804019116,9.53396057012958,9.32746292712605,9.65333502758996,9.35765885665671,9.52775391548007
"Ly9",4.61789264123243,4.56832710166887,4.73524107105929,5.21759043882404,5.20626908464752,4.25924191886464,4.32962630674607,4.54193666373486,5.66309602851514,4.83571190812156,4.77396450403058
"Txndc11",6.30497900509961,6.25327807229297,6.26093176844326,6.34042799302953,6.56489715644033,6.68118606080179,6.87875366148896,6.8524068303227,7.38546956702975,6.70379200466922,6.74320795321369
"Dtwd1",2.97041483747544,3.00152073169748,2.49789074694229,2.96542454943572,3.27929755417341,0.0139811252947265,0.171979635082189,0.191191296426387,2.48266910596999,1.3043948982314,1.28025789449997
"Srxn1",3.75727394090916,4.05766380973502,3.79182459942565,3.34646137747924,3.93389155565079,7.2537261922423,7.36665303160137,7.37284487884359,5.91818810466295,6.49568867991087,6.37087340311344
"Guf1",5.32309425732936,5.43247403794101,5.15706773600077,4.98544685286754,5.32289827874615,5.04914196487514,4.93229080920068,5.17768207312625,5.30239327406223,5.36923785361615,5.35078915707011
"Tmcc1",3.97170931494308,4.29187874758397,4.01988928999914,4.12234770514416,3.42280736890091,5.25723863915249,5.59710661761105,5.3190272771007,4.42727086731089,4.92759620324025,4.98984019736256
"Arsi",0.96782239285892,1.24428928906571,0.87125906692006,1.79773802018941,1.52113448256341,0.111828448692871,0.859192194051296,0.0862217368248447,-0.146440498435553,-0.485185322098228,1.10286164362652
"Safb",7.02676797648421,6.79887814074335,6.88776126438399,7.05849895012615,6.79258065507694,7.58609957633668,7.64068995791249,7.53960885968944,7.44981244097209,7.24875000853925,7.42023198990319
"Tpst1",4.98779303827816,4.90743948823868,4.74175928263326,5.10007407613051,5.33923785669789,3.53203029267642,3.17503295905974,3.49015824287044,5.44918048378433,3.90713210068053,3.3358092470309
"Metap2",6.72097900694327,6.66168902586405,6.62995818303355,6.71377021143788,7.03777321426617,6.47772058541549,6.48070429913929,6.65263484193347,7.04254640435585,6.52284305165771,6.57541014863622
"Usp48",6.61313092550257,6.64145779835455,6.58111926008539,6.83561055176391,6.38878121263143,6.835055754379,6.72942711067084,6.59819810470751,6.74508578752079,6.68788498738801,6.81749234218958
"9-Sep",8.66010547417207,8.79734254183213,8.82167877034465,8.93166277850413,8.98183801916387,6.94160316248733,7.32568193746109,7.13452867076891,7.12462680435432,7.50463489801937,7.77594777205252
"Atp5o",5.72961275527708,5.54815911723673,5.48305404746249,5.53788744813248,5.80051459010375,5.16051630646146,4.94307736442692,5.23865009041767,5.38507313147675,5.38200514969003,5.29287089111217
"Cd244",7.55483762959695,7.39562146130515,7.44943473891531,7.67559638483421,7.62042057085369,0.409909801625866,1.03080357212149,0.0862217368248447,2.67482002564727,3.13036549845635,3.81054330260081
"Itsn1",2.70374970339565,2.71709403186685,2.26433123470211,1.87609365789087,1.92702856935743,3.97713071995975,2.9582215699866,3.55059409673241,3.78949862968346,4.03478783847412,3.5085995821676
"Esyt3",4.9697671629232,4.99159808415583,5.22842434186396,5.38437709871795,4.4373696631038,2.82133604735233,3.34732830847952,3.42707956024706,2.49055270504582,3.07552963237625,3.21626304048561
"Ncbp3",6.13745905712812,6.1930268697837,6.13948614197418,6.43675475131959,6.36249729673078,5.51480553722396,5.57531669164856,5.4804821835214,5.55258781078075,5.42101811224896,5.60278202122431
"Arpc1a",5.59076959287066,5.60407098390132,5.45688199110932,5.62744600748692,5.83339492984358,5.98320352971605,6.04547588409328,6.03822116078007,5.78349489633799,6.10876596185018,5.99120660160761
"Lsm6",5.36900887046026,5.371761517771,5.02613280223891,5.55187975079795,5.54470370721512,3.95752414357472,4.39655366131173,4.04304990268327,4.6808618324351,4.36995011975794,4.1863533977539
"Myl12b",8.45996376874613,8.40661920694506,8.26083722438602,8.45155793637805,8.59648329835685,8.09051546782846,8.19500563336573,8.27707136731404,7.55411677481181,8.40989220684512,8.28629992373367
"Eftud2",7.48199007507613,7.41039724634965,7.45208705732917,7.55969119075532,7.60928649106594,7.07192536051943,7.30038908552097,7.37737071159276,7.78459745278514,7.36727730659138,7.27671387490447
"Inppl1",4.96457527233242,4.51098443028383,5.00822201923762,4.78171259626334,3.88413852045369,5.50470887442156,5.4735920811257,5.5659257504884,4.8979536209229,5.09891817589384,5.17116278593579
"Ddx58",2.58020035116048,2.32968078029636,2.53839010922204,2.48833702317821,2.72706443746121,3.89017492368033,3.54907984941113,3.25614673826716,5.00777689887565,4.3206967105605,4.53257145487715
"Cd101",4.32562752407488,3.91464328101752,3.32056646828365,4.03396362940109,3.23235105704274,-5.81890888887002,-5.71066341427965,-3.31977062285099,-0.743681328935146,-2.1550367204059,-0.883717840611157
"Lamtor2",4.50976859043798,4.27130520762146,4.12667679353576,4.4147740198515,4.58543464537904,3.80131093663747,3.70929676356824,3.76131330583664,3.34378151231519,4.10492048189889,3.814665291236
"Cdca5",5.18706057003552,4.95013236573614,4.73524107105929,5.01316378804392,4.76329395484264,2.90560496424993,2.87805122130261,2.87005393602903,4.88903430323438,3.26511491056959,2.79184720889091
"Myl12a",7.81565711684488,7.68804147049665,7.60619196270788,7.69148400749933,7.87531622285353,8.25815715433037,8.43662102208704,8.47391396273282,7.6200603358852,8.32391670529268,8.30235053283689
"9430015G10Rik",4.83685584443157,4.4814351117715,4.45225266543827,4.76293168553698,4.2219747824205,5.07211530127948,4.99583260378154,4.86312026989449,5.18219639968461,4.99008489003584,5.20295900495595
"Ikbkap",5.60918544542179,5.82425823584595,5.59888036232389,5.8492315319312,5.49253277821598,5.17756459986321,5.17579528142405,5.3448544320183,5.64643249628538,5.25358251470196,4.99166178225214
"Tbcb",6.1449371582142,5.9292174709401,5.94230881827957,6.08193533946648,6.22017128814188,6.35757595842188,6.40340423288561,6.37336781549194,5.7858993886294,6.41032504565935,6.42445262084886
"Ccdc12",6.05803003049116,5.85741841232457,5.85180670425389,5.95154335626845,6.09454926065313,5.47972651786423,5.56371473896671,5.37441312048216,5.1477129303502,5.7858774574915,5.73806271908304
"Necap1",5.10921283869301,4.82866520915635,4.78658033686846,5.2510565151001,5.08379020355898,3.87979577790033,3.87617637368217,3.7355118126502,4.37499358844384,3.98358416111841,4.06009932399572
"Polr2i",2.63351616569293,2.18319469181887,2.04294452622681,2.16328733664914,2.63861349722541,2.02029489922693,2.24933851778843,2.32984483621242,2.12573456125471,2.41343765752669,2.57571377802614
