"","counts_bg","counts_fg","freq_bg","freq_fg","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"Slc25a46",300,10,2.79083059583861e-05,1.60660894656258e-05,33,-0.760351552425858,0.0237,0.0551908462867012
"Ammecr1l",151,13,1.4047180665721e-05,2.08859163053135e-05,6,0.54050958715807,0.1981,0.30695824554683
"Polr2d",320,7,2.97688596889452e-05,1.12462626259381e-05,24,-1.32912944988045,0,0
"Wdr33",251,8,2.33499493185164e-05,1.28528715725006e-05,21,-0.813733704865473,0.0264,0.0602131378629828
"Sft2d3",89,1,8.27946410098788e-06,1.60660894656258e-06,4,-1.83186733008856,0.014,0.0360356347438753
"Iws1",270,15,2.51174753625475e-05,2.40991341984387e-05,25,-0.0573778470959963,0.8652,0.909967238689548
"Map3k2",185,5,1.72101220076714e-05,8.0330447328129e-06,8,-1.0114563300647,0.0201,0.0483811365664981
"Ercc3",118,8,1.09772670102985e-05,1.28528715725006e-05,5,0.209886315162171,0.6631,0.759518476568031
"Bin1",971,32,9.0329883618643e-05,5.14114862900026e-05,215,-0.801203973225735,1e-04,0.000512999365884591
"Gypc",39,16,3.62807977459019e-06,2.57057431450013e-05,5,2.52866439327015,0.03,0.0664567360350493
"Wdr36",181,11,1.68380112615596e-05,1.76726984121884e-05,18,0.0659756481899493,0.8726,0.91402549831737
"Stard4",211,15,1.96288418573982e-05,2.40991341984387e-05,19,0.282974771029291,0.441,0.564507911392405
"Epb41l4aos",152,5,1.4140208352249e-05,8.0330447328129e-06,11,-0.745100800806311,0.106,0.185614718614719
"Apc",251,16,2.33499493185164e-05,2.57057431450013e-05,23,0.133231261380155,0.71,0.79687846836848
"Srp19",646,27,6.00958854970581e-05,4.33784415571897e-05,122,-0.461216219867664,0.042,0.0876173285198556
"Reep5",3805,114,0.000353970347238864,0.000183153419908134,1004,-0.946790323111037,0,0
"Brd8",446,23,4.14903481914673e-05,3.69520057709393e-05,73,-0.162959031639303,0.5796,0.687430582026096
"Kif20a",176,1,1.63728728289199e-05,1.60660894656258e-06,46,-2.7365902764398,0.0041,0.0130792586750789
"Cdc23",125,8,1.16284608159942e-05,1.28528715725006e-05,9,0.133506253588218,0.792,0.859460764587525
"Cdc25c",51,0,4.74441201292564e-06,0,7,-2.52215922891155,0.0524,0.104464268112371
"Gm3550",62,7,5.76771656473313e-06,1.12462626259381e-05,5,0.855600473636537,0.2195,0.332351675088901
"Kdm3b",308,16,2.86525274506097e-05,2.57057431450013e-05,30,-0.151005048077085,0.6224,0.725234014976959
"Egr1",2002,10,0.000186241428428963,1.60660894656258e-05,439,-3.45569525494185,0,0
"Etf1",754,64,7.01428756420771e-05,0.000102822972580005,155,0.545334504197022,0.0092,0.0255942228335626
"Hspa9",820,25,7.6282702952922e-05,4.01652236640645e-05,167,-0.908719488394795,1e-04,0.000512999365884591
"Ctnna1",1888,111,0.000175636272164777,0.000178333593068446,542,0.0218641314980678,0.8662,0.910755717255717
"Sil1",136,2,1.26517653678017e-05,3.21321789312516e-06,8,-1.69609309007294,0.0046,0.0144296238852268
"Gm5239",114,4,1.06051562641867e-05,6.42643578625032e-06,8,-0.644024068079344,0.2068,0.317339150227618
"Matr3",1031,51,9.59115448103203e-05,8.19370562746916e-05,249,-0.224651698362473,0.2072,0.317892660724445
"Paip2",1296,60,0.000120563881740228,9.63965367937548e-05,327,-0.319772269124219,0.0471,0.0961491294473883
"Tmem173",478,27,4.44672341603619e-05,4.33784415571897e-05,75,-0.034968240323871,0.8917,0.927588144528739
"Ube2d2a",1937,112,0.000180194628804646,0.000179940202015009,565,-0.00202720256012613,0.9865,0.990909485969704
"Cxxc5",220,2,2.04660910361498e-05,3.21321789312516e-06,26,-2.34906506694504,2e-04,0.000972355769230769
"Pura",859,46,7.99107827275122e-05,7.39040115418787e-05,183,-0.111288993539121,0.5586,0.670684772929653
"Cystm1",667,35,6.20494669141451e-05,5.62313131296903e-05,147,-0.139679463733018,0.5594,0.671445994065282
"Pfdn1",717,39,6.67008512405428e-05,6.26577489159406e-05,138,-0.0888378328542452,0.6663,0.760921372106155
"Ankhd1",389,24,3.6187770059374e-05,3.85586147175019e-05,53,0.0891636657296175,0.7535,0.83207957957958
"Sra1",878,62,8.16783087715434e-05,9.960975468688e-05,201,0.283189406310169,0.1372,0.229280727122495
"Slc35a4",387,11,3.60017146863181e-05,1.76726984121884e-05,55,-0.986661699748961,0.0027,0.00920480404551201
"Cd14",903,14,8.40040009347422e-05,2.24925252518761e-05,161,-1.85532894759625,3e-04,0.00138685714285714
"Ndufa2",4195,164,0.000390251144984766,0.000263483867236263,1107,-0.564915249326836,0,0
"Ik",1137,39,0.000105772479582283,6.26577489159406e-05,272,-0.746131796863194,0,0
"Wdr55",194,4,1.8047371186423e-05,6.42643578625032e-06,20,-1.35885001789349,0.0053,0.0162597648843383
"Hars",342,8,3.18154687925602e-05,1.28528715725006e-05,34,-1.24419097853451,8e-04,0.00322793017456359
"Hars2",95,3,8.8376302201556e-06,4.81982683968774e-06,4,-0.757334599097453,0.1454,0.239813659531091
"Zmat2",1060,66,9.86093477196309e-05,0.00010603619047313,244,0.103745633279227,0.5576,0.669981286202287
"Taf7",305,21,2.83734443910259e-05,3.37387878778142e-05,38,0.242034966734307,0.457,0.579124373433584
"Diaph1",848,47,7.88874781757047e-05,7.55106204884413e-05,172,-0.0623093650079305,0.7516,0.830431926805954
"Hdac3",354,23,3.29318010308956e-05,3.69520057709393e-05,45,0.161538126975285,0.58,0.687602579132474
"0610009O20Rik",131,2,1.21866269351619e-05,3.21321789312516e-06,10,-1.64608114435749,0.0065,0.0192337234820775
"Rnf14",252,14,2.34429770050443e-05,2.24925252518761e-05,19,-0.0572182078340643,0.867,0.911149649259548
"Gnpda1",340,11,3.16294134195043e-05,1.76726984121884e-05,34,-0.805242624189278,0.0121,0.0321052804198098
"Ndfip1",674,25,6.27006607198408e-05,4.01652236640645e-05,132,-0.629882271826945,0.0072,0.0209978370583994
"Arhgap26",253,13,2.35360046915723e-05,2.08859163053135e-05,31,-0.164897560518482,0.651,0.74905276632058
"Nr3c1",717,25,6.67008512405428e-05,4.01652236640645e-05,141,-0.717747908982418,0.0018,0.00655355535553555
"Yipf5",381,16,3.54435485671504e-05,2.57057431450013e-05,41,-0.448513412629451,0.1099,0.19107908875994
"Prelid2",293,4,2.72571121526904e-05,6.42643578625032e-06,35,-1.92787215056445,0,0
"Lars",466,16,4.33509019220264e-05,2.57057431450013e-05,79,-0.731813412643716,0.0093,0.0258014403292181
"Rbm27",438,25,4.07461266992437e-05,4.01652236640645e-05,52,-0.0202162825220174,0.9396,0.960253158160687
"Tcerg1",484,21,4.50254002795296e-05,3.37387878778142e-05,91,-0.405882852912577,0.1513,0.247726573568104
"Dcp2",322,11,2.99549150620011e-05,1.76726984121884e-05,31,-0.729238072560763,0.0228,0.0534798492316614
"Ythdc2",143,6,1.33029591734974e-05,9.63965367937548e-06,15,-0.426862468625231,0.3692,0.494180675049636
"Trim36",133,3,1.23726823082178e-05,4.81982683968774e-06,7,-1.20024073827684,0.0161,0.04045
"Pggt1b",149,6,1.38611252926651e-05,9.63965367937548e-06,14,-0.482092169789097,0.2883,0.409252147992285
"Ccdc112",86,3,8.00038104140402e-06,4.81982683968774e-06,6,-0.6290098523546,0.254,0.372189820684659
"Fem1c",738,18,6.86544326576298e-05,2.89189610381264e-05,137,-1.21915508848519,0,0
"Ticam2",87,7,8.09340872793197e-06,1.12462626259381e-05,7,0.429448422443997,0.4467,0.569461550583044
"Tmed7",772,36,7.18173739995803e-05,5.78379220762529e-05,153,-0.307536416873868,0.1196,0.2049055484964
"Eif1a",595,27,5.53514734841325e-05,4.33784415571897e-05,98,-0.344594329491583,0.1477,0.242913803618622
"Atg12",190,7,1.76752604403112e-05,1.12462626259381e-05,16,-0.608786834902506,0.1258,0.213358909853249
"Ap3s1",682,40,6.34448822120644e-05,6.42643578625032e-05,136,0.0182295291589781,0.9282,0.953038959390863
"Commd10",439,17,4.08391543857717e-05,2.73123520915639e-05,74,-0.563422085164148,0.0381,0.0809424894957983
"Eno1b",111,4,1.03260732046029e-05,6.42643578625032e-06,6,-0.608905878923504,0.2403,0.357226571113561
"Dmxl1",136,12,1.26517653678017e-05,1.9279307358751e-05,10,0.570920853590392,0.212,0.32341693381105
"Tnfaip8",2339,92,0.000217591758788884,0.000147808023083757,655,-0.55478669803243,1e-04,0.000512999365884591
"Hsd17b4",494,18,4.59556771448091e-05,2.89189610381264e-05,91,-0.650239519246872,0.0188,0.0457832630945214
"Gm4950",219,10,2.03730633496219e-05,1.60660894656258e-05,21,-0.324661184624424,0.3868,0.512062182948781
"Snx2",1330,32,0.000123726823082178,5.14114862900026e-05,322,-1.25081683004368,0,0
"Csnk1g3",318,13,2.95828043158893e-05,2.08859163053135e-05,22,-0.482717914836574,0.1107,0.192098455598456
"Zfp608",134,5,1.24657099947458e-05,8.0330447328129e-06,12,-0.576006041240463,0.2431,0.360329607914987
"Gramd3",319,23,2.96758320024172e-05,3.69520057709393e-05,45,0.307073660589469,0.3337,0.457797693742581
"Aldh7a1",71,3,6.60496574348471e-06,4.81982683968774e-06,4,-0.385965520832795,0.5103,0.630567740950053
"Phax",704,38,6.54914913156794e-05,6.1051139969378e-05,130,-0.0997120207727416,0.628,0.729121699196326
"Lmnb1",1261,30,0.00011730791271175,4.81982683968774e-05,276,-1.26586712388154,0,0
"C330018D20Rik",96,2,8.93065790668356e-06,3.21321789312516e-06,5,-1.23696677050256,0.0399,0.0840820526178692
"Prrc1",212,5,1.97218695439262e-05,8.0330447328129e-06,18,-1.19786991168893,0.0065,0.0192337234820775
"Isoc1",226,13,2.10242571553175e-05,2.08859163053135e-05,24,-0.00909057299835942,0.9803,0.987010205351587
"Smim3",477,14,4.43742064738339e-05,2.24925252518761e-05,80,-0.949670613324701,0.0017,0.00622307692307692
"Dctn4",142,10,1.32099314869694e-05,1.60660894656258e-05,8,0.264232917534931,0.5546,0.667665773809524
"Rbm22",545,52,5.07000891577348e-05,8.35436652212541e-05,90,0.709529890382171,0.0046,0.0144296238852268
"Rps14",55694,2476,0.00518108397348785,0.00397796375168895,1698,-0.381139637815473,0,0
"Cd74",501691,14867,0.0466711530818956,0.0238854552085459,1717,-0.9663692520824,0,0
"Tcof1",355,9,3.30248287174236e-05,1.44594805190632e-05,38,-1.13809605758548,8e-04,0.00322793017456359
"Csf1r",667,20,6.20494669141451e-05,3.21321789312516e-05,147,-0.92825108746331,0.004,0.0128209191759113
"Slc26a2",128,14,1.19075438755781e-05,2.24925252518761e-05,10,0.86398729730747,0.0808,0.148798543136809
"Csnk1a1",1514,105,0.000140843917403322,0.000168693939389071,410,0.258630754192273,0.0849,0.154763632266787
"Grpel2",152,7,1.4140208352249e-05,1.12462626259381e-05,9,-0.306043531432898,0.4787,0.599857961586121
"Adrb2",896,10,8.33528071290465e-05,1.60660894656258e-05,171,-2.30530356374476,0,0
"Fbxo38",120,9,1.11633223833544e-05,1.44594805190632e-05,7,0.345954490146078,0.4553,0.577694008782936
"Napg",298,21,2.77222505853302e-05,3.37387878778142e-05,34,0.274378617088527,0.3851,0.510312694512694
"Txnl1",1137,82,0.000105772479582283,0.000131741933618132,280,0.314084352024862,0.0625,0.120645430684801
"Fech",207,7,1.92567311112864e-05,1.12462626259381e-05,10,-0.726059853247768,0.0585,0.114508831357368
"Nars",1149,55,0.000106888811820619,8.83634920609419e-05,274,-0.271787795351178,0.1416,0.234935192780968
"Nedd4l",98,3,9.11671327973946e-06,4.81982683968774e-06,4,-0.797692529403154,0.1246,0.211901198234181
"Malt1",128,26,1.19075438755781e-05,4.17718326106271e-05,9,1.72844652039818,0.0018,0.00655355535553555
"Sec11c",2989,82,0.000278059755032054,0.000131741933618132,848,-1.07194988438137,0,0
"Lman1",447,14,4.15833758779953e-05,2.24925252518761e-05,76,-0.858088527260708,0.0037,0.0119923878205128
"Pmaip1",1593,247,0.00014819310463903,0.000396832409800957,408,1.41497995240341,0,0
"Impa2",295,2,2.74431675257463e-05,3.21321789312516e-06,42,-2.75508770305946,0,0
"Tubb6",1918,116,0.000178427102760615,0.000186366637801259,467,0.0624662637429399,0.7286,0.812344818081588
"Afg3l2",169,10,1.57216790232242e-05,1.60660894656258e-05,13,0.0294128005416974,0.9425,0.962244447248864
"Spire1",171,11,1.59077343962801e-05,1.76726984121884e-05,14,0.143247073724498,0.7395,0.820990119390696
"Psmg2",245,12,2.27917831993487e-05,1.9279307358751e-05,19,-0.230455028297489,0.5078,0.628534577723378
"Ptpn2",385,46,3.58156593132622e-05,7.39040115418787e-05,51,1.02472344714719,0.0014,0.00525812441968431
"Seh1l",505,40,4.69789816966166e-05,6.42643578625032e-05,84,0.443892784687581,0.0725,0.136591755938519
"Cep192",122,3,1.13493777564104e-05,4.81982683968774e-06,10,-1.08539021745832,0.0331,0.0720417002959376
"Ldlrad4",110,6,1.02330455180749e-05,9.63965367937548e-06,7,-0.0782979342552815,0.8798,0.918857751387634
"Rnmt",321,25,2.98618873754731e-05,4.01652236640645e-05,35,0.415599771336017,0.1683,0.269613267326733
"Tcf4",840,21,7.81432566834811e-05,3.37387878778142e-05,176,-1.18791901658126,0,0
"4930503L19Rik",119,5,1.10702946968265e-05,8.0330447328129e-06,14,-0.418176641664215,0.4172,0.541322854851644
"Poli",63,0,5.86074425126108e-06,0,4,-2.77836508796698,0.0162,0.040625542467452
"Mbd2",256,15,2.38150877511561e-05,2.40991341984387e-05,22,0.0164200425660228,0.9623,0.975910754575081
"Mex3c",100,6,9.30276865279537e-06,9.63965367937548e-06,9,0.046419108376989,0.9238,0.949847629940272
"Smad4",152,17,1.4140208352249e-05,2.73123520915639e-05,6,0.90304654916577,0.0414,0.086611326609775
"Me2",875,21,8.13992257119595e-05,3.37387878778142e-05,202,-1.24608336504291,0,0
"Ska1",145,1,1.34890145465533e-05,1.60660894656258e-06,40,-2.47471340941339,0.0066,0.0194868613138686
"Cxxc1",339,20,3.15363857329763e-05,3.21321789312516e-05,35,0.026179085305384,0.9283,0.953038959390863
"Mbd1",163,22,1.51635129040565e-05,3.53453968243768e-05,14,1.16903187623566,0.0157,0.0396172800998129
"Acaa2",441,14,4.10252097588276e-05,2.24925252518761e-05,56,-0.839053220895624,0.0049,0.015193944039862
"Rpl17",37842,1496,0.00352035371359082,0.00240348698405762,1676,-0.550401033924916,0,0
"BC031181",1019,68,9.47952125719848e-05,0.000109249408366255,232,0.202745450585266,0.235,0.351349103677694
"Dym",226,3,2.10242571553175e-05,4.81982683968774e-06,18,-1.92004522642324,1e-04,0.000512999365884591
"Smad7",437,7,4.06530990127158e-05,1.12462626259381e-05,73,-1.76608230916114,0,0
"Smad2",297,15,2.76292228988022e-05,2.40991341984387e-05,39,-0.189850912009291,0.548,0.662997757177033
"Ier3ip1",1754,105,0.000163170562170031,0.000168693939389071,503,0.0477395829296051,0.7155,0.801272840531562
"Hdhd2",217,5,2.0187007976566e-05,8.0330447328129e-06,12,-1.2298956067704,0.0048,0.0149296424452134
"Haus1",198,6,1.84194819325348e-05,9.63965367937548e-06,18,-0.86805352156513,0.047,0.0959934360010098
"Atp5a1",3581,167,0.000333132145456602,0.000268303694075951,984,-0.311184765384942,0.0014,0.00525812441968431
"Gm6133",284,4,2.64198629739389e-05,6.42643578625032e-06,20,-1.88447948079744,1e-04,0.000512999365884591
"Rbfa",698,9,6.49333251965117e-05,1.44594805190632e-05,130,-2.0925160006526,0,0
"Gm16286",879,37,8.17713364580713e-05,5.94445310228155e-05,184,-0.453519440531731,0.0165,0.0411990740740741
"Txnl4a",486,25,4.52114556525855e-05,4.01652236640645e-05,71,-0.166824470115009,0.5131,0.633060698490163
"Pqlc1",897,14,8.34458348155745e-05,2.24925252518761e-05,202,-1.84582446621344,0,0
"Ctdp1",269,4,2.50244476760195e-05,6.42643578625032e-06,33,-1.80912566442088,2e-04,0.000972355769230769
"Nfatc1",224,7,2.08382017822616e-05,1.12462626259381e-05,17,-0.834512537960525,0.0296,0.0658048914536961
"Atp9b",132,5,1.22796546216899e-05,8.0330447328129e-06,12,-0.555933367118133,0.2586,0.376882363538101
"Mbp",478,58,4.44672341603619e-05,9.31833189006296e-05,80,1.05064431681401,6e-04,0.00251242236024845
"Zfp516",248,13,2.30708662589325e-05,2.08859163053135e-05,21,-0.137285275192523,0.6963,0.786414852037968
"Tshz1",229,6,2.13033402149014e-05,9.63965367937548e-06,26,-1.0678085967545,0.0091,0.0253771113409169
"Cndp2",513,24,4.77232031888402e-05,3.85586147175019e-05,74,-0.300617076852699,0.2161,0.328433026488822
"Cyb5a",4785,127,0.000445137480036258,0.000204039336213448,1093,-1.12158764087549,0,0
"Timm21",194,3,1.8047371186423e-05,4.81982683968774e-06,13,-1.71054376497577,0.0011,0.0042538240917782
"Socs6",167,11,1.55356236501683e-05,1.76726984121884e-05,11,0.175352969482677,0.6657,0.760880615993218
"Cd226",166,0,1.54425959636403e-05,0,13,-4.03936618516055,0,0
"Tmx3",406,32,3.77692407303492e-05,5.14114862900026e-05,46,0.434970540493322,0.1092,0.190107165913493
"Mrpl21",881,36,8.19573918311272e-05,5.78379220762529e-05,185,-0.495624239548682,0.011,0.0297327096558637
"Cpt1a",187,4,1.73961773807273e-05,6.42643578625032e-06,15,-1.30866413302165,0.0073,0.0212511694854264
"Ppp6r3",145,12,1.34890145465533e-05,1.9279307358751e-05,6,0.48504890281757,0.2552,0.373542247150353
"Suv420h1",222,15,2.06521464092057e-05,2.40991341984387e-05,17,0.213127550342522,0.5502,0.66455295346062
"Chka",175,39,1.62798451423919e-05,6.26577489159406e-05,17,1.88124585237834,3e-04,0.00138685714285714
"Tcirg1",328,15,3.05130811811688e-05,2.40991341984387e-05,34,-0.328313221415213,0.2813,0.401715269196823
"Ndufs8",1547,58,0.000143913831058744,9.31833189006296e-05,415,-0.621651829698489,1e-04,0.000512999365884591
"Aldh3b1",466,11,4.33509019220264e-05,1.76726984121884e-05,69,-1.24803301546165,3e-04,0.00138685714285714
"Unc93b1",5177,121,0.000481604333155216,0.000194399682534072,1227,-1.3044127457638,0,0
"Nudt8",215,9,2.000095260351e-05,1.44594805190632e-05,8,-0.441962928475429,0.2094,0.320659852356616
"Ndufv1",753,33,7.00498479555491e-05,5.30180952365651e-05,156,-0.395388793113247,0.0543,0.107615629593337
"Gstp1",252,2,2.34429770050443e-05,3.21321789312516e-06,26,-2.53642557312349,0,0
"Cdk2ap2",2471,58,0.000229871413410574,9.31833189006296e-05,659,-1.29354608171357,0,0
"Pitpnm1",260,17,2.4187198497268e-05,2.73123520915639e-05,24,0.168740944300794,0.6172,0.720940811318031
"Aip",552,36,5.13512829634304e-05,5.78379220762529e-05,86,0.168521403727877,0.4631,0.584747775870142
"Coro1b",1804,132,0.000167821946496428,0.000212072380946261,535,0.335841135422274,0.0126,0.0330847127555988
"Ptprcap",71,4,6.60496574348471e-06,6.42643578625032e-06,10,-0.0342717737505224,0.9307,0.954533848884381
"Rps6kb2",111,10,1.03260732046029e-05,1.60660894656258e-05,4,0.591484756553645,0.2257,0.340528347631481
"Tbc1d10c",618,12,5.74911102742754e-05,1.9279307358751e-05,122,-1.52820899665113,1e-04,0.000512999365884591
"Ppp1ca",5302,260,0.000493232793971211,0.000417718326106271,1238,-0.239210679298078,0.0038,0.0122478087649402
"Rad9a",114,12,1.06051562641867e-05,1.9279307358751e-05,5,0.805242429030369,0.0935,0.167385483514052
"Clcf1",78,1,7.25615954918039e-06,1.60660894656258e-06,6,-1.66329669043664,0.0326,0.0712794594594595
"Pold4",2021,52,0.000188008954472994,8.35436652212541e-05,526,-1.16068602107869,0,0
"Adrbk1",624,26,5.80492763934431e-05,4.17718326106271e-05,104,-0.465258357993855,0.0511,0.102427898909812
"Kdm2a",441,39,4.10252097588276e-05,6.26577489159406e-05,65,0.599081120520876,0.0279,0.0628546365914787
"Rce1",271,8,2.52105030490755e-05,1.28528715725006e-05,19,-0.919959978427065,0.0123,0.0324655791190865
"Rbm4b",499,38,4.64208155774489e-05,6.1051139969378e-05,85,0.38793723945305,0.1298,0.218539438085328
"Rbm14",295,11,2.74431675257463e-05,1.76726984121884e-05,37,-0.607151709145404,0.0726,0.136684663718874
"Ccs",391,17,3.63738254324299e-05,2.73123520915639e-05,49,-0.400596631360561,0.1401,0.233019942434211
"Dpp3",459,30,4.26997081163307e-05,4.81982683968774e-05,78,0.170983895193319,0.5102,0.63054048273755
"Mrpl11",461,31,4.28857634893867e-05,4.980487734344e-05,59,0.211213998100761,0.4075,0.531979183475875
"Brms1",458,30,4.26066804298028e-05,4.81982683968774e-05,68,0.174058369697339,0.4956,0.616831384615385
"Yif1a",389,16,3.6187770059374e-05,2.57057431450013e-05,42,-0.477678209371614,0.0906,0.16316874443455
"Rab1b",474,21,4.40951234142501e-05,3.37387878778142e-05,80,-0.376424013172523,0.1464,0.241118892508143
"Klc2",100,5,9.30276865279537e-06,8.0330447328129e-06,6,-0.189747825189076,0.7192,0.804080707573245
"Pacs1",100,2,9.30276865279537e-06,3.21321789312516e-06,4,-1.29003764935358,0.03,0.0664567360350493
"Sf3b2",2355,107,0.000219080201773331,0.000171907157282196,631,-0.34803177862635,0.0045,0.0141708836123005
"Banf1",992,34,9.22834650357301e-05,5.46247041831277e-05,229,-0.745895620159527,8e-04,0.00322793017456359
"Eif1ad",522,19,4.85604523675918e-05,3.0525569984689e-05,93,-0.6526669010457,0.017,0.042200061368518
"Sart1",521,31,4.84674246810639e-05,4.980487734344e-05,80,0.0384882110648472,0.8749,0.915040072388831
"Drap1",808,26,7.51663707145866e-05,4.17718326106271e-05,150,-0.832493131180754,0,0
"AI837181",152,18,1.4140208352249e-05,2.89189610381264e-05,9,0.982675018124761,0.0294,0.0654501926252064
"Ccdc85b",401,12,3.73041022977094e-05,1.9279307358751e-05,42,-0.917490532538587,0.0039,0.0125451292246521
"Fibp",457,19,4.25136527432748e-05,3.0525569984689e-05,67,-0.464945673830697,0.0748,0.139914913294798
"Mus81",113,8,1.05121285776588e-05,1.28528715725006e-05,9,0.267030454071325,0.5803,0.687655925003662
"Cfl1",14248,852,0.00132545847765028,0.00136883082247132,1620,0.0464182123945264,0.4414,0.564751858295113
"Rnaseh2c",489,21,4.54905387121694e-05,3.37387878778142e-05,91,-0.420389727547139,0.1129,0.195246045318512
"Kat5",181,17,1.68380112615596e-05,2.73123520915639e-05,8,0.666476828412484,0.0898,0.161980379041249
"Rela",368,48,3.4234188642287e-05,7.71172294350038e-05,50,1.14866478971983,5e-04,0.00215388711395101
"Sipa1",770,10,7.16313186265244e-05,1.60660894656258e-05,157,-2.08945925632836,0,0
"Map3k11",263,13,2.44662815568518e-05,2.08859163053135e-05,29,-0.218585533717911,0.5241,0.642127669241254
"Ehbp1l1",1391,94,0.000129401511960384,0.000151021240976883,370,0.221312319289224,0.1542,0.251710653753027
"Sssca1",432,10,4.0187960580076e-05,1.60660894656258e-05,47,-1.27109017680391,1e-04,0.000512999365884591
"Scyl1",244,9,2.26987555128207e-05,1.44594805190632e-05,17,-0.616319459639112,0.0784,0.145039103590213
"Malat1",185274,37262,0.0172356115937801,0.0598654625668148,1717,1.79627183120605,0,0
"Neat1",2398,254,0.000223080392294033,0.000408078672426895,633,0.868361909145108,0,0
"Frmd8",287,18,2.66989460335227e-05,2.89189610381264e-05,30,0.111228995610198,0.7329,0.81522906641001
"Slc25a45",349,7,3.24666625982558e-05,1.12462626259381e-05,35,-1.45038316037107,1e-04,0.000512999365884591
"Dpf2",392,35,3.64668531189578e-05,5.62313131296903e-05,43,0.611189899568811,0.0283,0.0635963888888889
"Cdc42ep2",36,15,3.34899671500633e-06,2.40991341984387e-05,4,2.52888307468847,0.0324,0.0709188311688312
"Pola2",99,3,9.20974096626742e-06,4.81982683968774e-06,13,-0.810898130091319,0.1488,0.24437515225335
"Capn1",195,17,1.8140398872951e-05,2.73123520915639e-05,18,0.56481071337483,0.1463,0.241003257992262
"Mrpl49",284,11,2.64198629739389e-05,1.76726984121884e-05,37,-0.554290933437003,0.1112,0.192759374330405
"Fau",356,20,3.31178564039515e-05,3.21321789312516e-05,35,-0.0422939210995344,0.8812,0.919740420590892
"Znhit2",277,11,2.57686691682432e-05,1.76726984121884e-05,22,-0.519614987625372,0.1196,0.2049055484964
"Vps51",219,15,2.03730633496219e-05,2.40991341984387e-05,17,0.231843898052449,0.5258,0.643820493416074
"Zfpl1",256,22,2.38150877511561e-05,3.53453968243768e-05,21,0.550555100847851,0.102,0.179934583515046
"Cdca5",130,0,1.2093599248634e-05,0,26,-3.71078982352273,0.0012,0.00457708628005658
"Sac3d1",216,18,2.0093980290038e-05,2.89189610381264e-05,26,0.504228729737615,0.1788,0.283015456857758
"Snx15",181,9,1.68380112615596e-05,1.44594805190632e-05,14,-0.206462938319369,0.6076,0.711873135409124
"Arl2",174,7,1.61868174558639e-05,1.12462626259381e-05,14,-0.488960892872747,0.2502,0.367553658979481
"Atg2a",181,11,1.68380112615596e-05,1.76726984121884e-05,14,0.0659756481899493,0.8742,0.914794722545596
"Ehd1",347,49,3.22806072251999e-05,7.87238383815664e-05,61,1.26032941522219,9e-04,0.00357788697788698
"Men1",136,6,1.26517653678017e-05,9.63965367937548e-06,12,-0.359636332342363,0.446,0.569107255520505
"Map4k2",164,4,1.52565405905844e-05,6.42643578625032e-06,14,-1.13027840229261,0.0208,0.0497551744529864
"Sf1",673,34,6.26076330333128e-05,5.46247041831277e-05,129,-0.193474143351911,0.3588,0.48321824538039
"Rasgrp2",113,16,1.05121285776588e-05,2.57057431450013e-05,26,1.21399542031695,0.0623,0.120345510983763
"Rps6ka4",486,17,4.52114556525855e-05,2.73123520915639e-05,85,-0.706818926556169,0.0125,0.0329397394136808
"Ccdc88b",512,24,4.76301755023123e-05,3.85586147175019e-05,66,-0.297859892157658,0.213,0.324636397889977
"Prdx5",1975,67,0.000183729680892709,0.000107642799419693,542,-0.76582312631227,0,0
"Trmt112",1535,51,0.000142797498820409,8.19370562746916e-05,419,-0.79394983511215,0,0
"Esrra",118,4,1.09772670102985e-05,6.42643578625032e-06,7,-0.689556868770569,0.1667,0.267845680238332
"Gpr137",104,2,9.67487939890719e-06,3.21321789312516e-06,5,-1.34122533670545,0.0226,0.0532422830518346
"Bad",433,26,4.0280988266604e-05,4.17718326106271e-05,62,0.0511835132583114,0.8417,0.893967835105685
"Ppp1r14b",385,7,3.58156593132622e-05,1.12462626259381e-05,45,-1.58797801054602,1e-04,0.000512999365884591
"Fkbp2",1813,24,0.00016865919567518,3.85586147175019e-05,460,-2.10057581637842,0,0
"Vegfb",86,3,8.00038104140402e-06,4.81982683968774e-06,6,-0.6290098523546,0.2412,0.358235358913163
"Dnajc4",276,12,2.56756414817152e-05,1.9279307358751e-05,28,-0.39551458680756,0.2454,0.362741823497168
"Nudt22",192,3,1.78613158133671e-05,4.81982683968774e-06,16,-1.69638219196508,0.001,0.0039214735821619
"Fermt3",1350,41,0.000125587376812738,6.58709668090658e-05,344,-0.920681666775054,0,0
"Stip1",537,20,4.99558676655111e-05,3.21321789312516e-05,93,-0.621015199951631,0.0153,0.0387894077091821
"Otub1",731,32,6.80032388519342e-05,5.14114862900026e-05,137,-0.396781058596466,0.0672,0.127917176470588
"Cox8a",7420,337,0.000690265434037416,0.000541427214991589,1456,-0.349810223008288,0,0
"Naa40",130,2,1.2093599248634e-05,3.21321789312516e-06,9,-1.63586729447223,0.0074,0.0214573476702509
"Mark2",541,15,5.0327978411623e-05,2.40991341984387e-05,97,-1.03210784124209,3e-04,0.00138685714285714
"Rtn3",1067,69,9.92605415253266e-05,0.000110856017312818,267,0.157888936990337,0.3963,0.52182080078125
