"","counts_bg","counts_fg","freq_bg","freq_fg","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"Mrpl15",972,32,9.4062489234103e-05,4.80913736098587e-05,188,-0.953406644598475,0,0
"Lypla1",499,23,4.82892820245035e-05,3.4565674782086e-05,65,-0.4707884302199,0.0459,0.0765413234301148
"Tcea1",580,41,5.61278227940121e-05,6.16170724376315e-05,93,0.132362510895644,0.5276,0.605950767322896
"Atp6v1h",443,18,4.28700439616333e-05,2.70513976555455e-05,46,-0.645163497434367,0.009,0.0185896292166156
"Rb1cc1",346,36,3.34831494598762e-05,5.41027953110911e-05,32,0.676233960620487,0.0135,0.0264817315329627
"Pcmtd1",377,24,3.64830848161078e-05,3.6068530207394e-05,37,-0.0160447776323578,0.9508,0.962724528559716
"Rrs1",341,7,3.29992889185485e-05,1.05199879771566e-05,28,-1.56136536218071,0,0
"Vcpip1",248,12,2.39994828498534e-05,1.8034265103697e-05,16,-0.393299381197006,0.225,0.299770724689804
"Sgk3",823,24,7.96434451025378e-05,3.6068530207394e-05,152,-1.12136235990217,0,0
"Snhg6",284,14,2.74832787474128e-05,2.10399759543132e-05,25,-0.369992576448648,0.2288,0.304037307278594
"Cops5",895,37,8.66110368976565e-05,5.56056507363992e-05,179,-0.630166547135893,0.0011,0.00294007936507937
"Cspp1",284,12,2.74832787474128e-05,1.8034265103697e-05,29,-0.581516356589901,0.0671,0.106523226912363
"Arfgef1",265,31,2.56446086903676e-05,4.65885181845506e-05,18,0.836769886973134,0.0104,0.0210874657909141
"Slco5a1",3,52,2.90316324796614e-07,7.81484821160204e-05,10,5.93876498808621,0,0
"Ncoa2",188,41,1.81931563539211e-05,6.16170724376315e-05,16,1.7059640739224,4e-04,0.00118354632587859
"Tram1",1440,39,0.000139351835902375,5.86113615870153e-05,337,-1.23538870396696,0,0
"Terf1",245,12,2.37091665250568e-05,1.8034265103697e-05,25,-0.376447477570782,0.2525,0.330466790319731
"Rpl7",22381,1216,0.00216585655509101,0.00182747219717463,2126,-0.244964960889978,0,0
"Ube2w",501,35,4.84828262410345e-05,5.2599939885783e-05,67,0.115303479598366,0.6071,0.677614326604399
"Tceb1",1738,289,0.000168189924165505,0.000434325217914037,486,1.36344994266582,0,0
"Tmem70",504,104,4.87731425658312e-05,0.000156296964232041,98,1.66005144402152,0,0
"Ly96",129,39,1.24836019662544e-05,5.86113615870153e-05,8,2.14438138143756,1e-04,0.000327541998231653
"Mcm3",775,7,7.4998383905792e-05,1.05199879771566e-05,176,-2.72182952907792,0,0
"Tram2",133,2,1.28706903993166e-05,3.00571085061617e-06,12,-1.79190940799914,0.0022,0.0054188164893617
"Ogfrl1",1008,273,9.75462851316623e-05,0.000410279531109107,272,2.0612458798315,0,0
"Smap1",725,48,7.01597784925151e-05,7.21370604147881e-05,125,0.0395406220884129,0.8297,0.86520018296974
"Sdhaf4",354,7,3.42573263260005e-05,1.05199879771566e-05,37,-1.6137838635901,0,0
"Lmbrd1",419,23,4.05475133632604e-05,3.4565674782086e-05,45,-0.224276597821754,0.3638,0.449832142857143
"Phf3",510,36,4.93537752154244e-05,5.41027953110911e-05,61,0.13002556050496,0.5585,0.634553979451004
"Ptp4a1",690,71,6.67727547032212e-05,0.000106702735196874,128,0.668277570947644,0.0012,0.00317301927194861
"Prim2",131,1,1.26771461827855e-05,1.50285542530809e-06,15,-2.45012037194331,5e-04,0.00143919968919969
"Bag2",82,1,7.93531287777412e-06,1.50285542530809e-06,5,-1.8359432896363,0.0097,0.0198199944842802
"Zfp451",154,8,1.49029046728929e-05,1.20228434024647e-05,6,-0.288245818134035,0.4574,0.542133514637658
"Bend6",95,0,9.19335028522611e-06,0,4,-3.34955640011849,6e-04,0.00170126291618829
"Dst",227,11,2.19672685762771e-05,1.65314096783889e-05,25,-0.389637285777226,0.2787,0.359736637630662
"Ccdc115",638,17,6.17406050734133e-05,2.55485422302375e-05,81,-1.24076679726843,0,0
"Imp4",516,25,4.99344078650176e-05,3.75713856327021e-05,59,-0.401109599446452,0.077,0.119826296996429
"Ptpn18",4853,51,0.000469635041412656,7.66456266907124e-05,1240,-2.59963216756727,0,0
"Fam168b",380,28,3.67734011409044e-05,4.20799519086264e-05,40,0.189645948561955,0.4664,0.54998529364953
"Plekhb2",524,74,5.07085847311419e-05,0.000111211301472798,73,1.11774226195534,0,0
"Uggt1",310,11,2.99993535623168e-05,1.65314096783889e-05,31,-0.82229612487582,0.0105,0.0212844049247606
"Neurl3",552,17,5.3418203762577e-05,2.55485422302375e-05,73,-1.03545669145917,2e-04,0.00061974069427018
"Kansl3",361,67,3.49347310838592e-05,0.000100691313495642,51,1.50074565412813,0,0
"Lman2l",455,12,4.40313092608198e-05,1.8034265103697e-05,53,-1.24232955407943,0,0
"Ankrd39",174,6,1.68383468382036e-05,9.01713255184851e-06,11,-0.832512330412437,0.0436,0.0732001812825742
"Sema4c",116,4,1.12255645588024e-05,6.01142170123234e-06,5,-0.802122174968022,0.0867,0.132636857319843
"Cox5b",3126,176,0.000302509610438072,0.000264502554854223,870,-0.193016455488811,0.0451,0.0753429312288613
"Actr1b",228,5,2.20640406845427e-05,7.51427712654043e-06,11,-1.43768933334839,3e-04,0.000905376782077393
"Tmem131",119,31,1.1515880883599e-05,4.65885181845506e-05,5,1.92685369912353,5e-04,0.00143919968919969
"Inpp4a",295,4,2.85477719383337e-05,6.01142170123234e-06,21,-2.07527043419452,0,0
"Coa5",457,26,4.42248534773509e-05,3.90742410580102e-05,51,-0.174440630406214,0.4574,0.542133514637658
"Unc50",688,41,6.65792104866902e-05,6.16170724376315e-05,97,-0.110023436781569,0.5548,0.631318261403778
"Mgat4a",113,10,1.09352482340058e-05,1.50285542530809e-05,5,0.425415730376141,0.3489,0.433652088575742
"Mitd1",160,4,1.54835373224861e-05,6.01142170123234e-06,8,-1.23324696088765,0.0074,0.0156423965763195
"Mrpl30",1871,66,0.000181060614564822,9.91884580703336e-05,521,-0.861702539291442,0,0
"Txndc9",948,94,9.173995863573e-05,0.00014126840997896,200,0.617352365531945,1e-04,0.000327541998231653
"Eif5b",1573,84,0.000152222526301691,0.000126239855725879,399,-0.268077772261459,0.0476,0.0790381891528463
"Rev1",73,5,7.06436390338428e-06,7.51427712654043e-06,4,0.0783233066391848,0.9025,0.924588288163717
"Aff3",97,0,9.38689450175719e-06,0,4,-3.37669247322852,3e-04,0.000905376782077393
"Gm16152",90,4,8.70948974389842e-06,6.01142170123234e-06,7,-0.469688472486258,0.3755,0.461220076259947
"Pdcl3",1069,97,0.00010344938373586,0.000145776976254884,243,0.490821701398023,0.0014,0.00363186274509804
"Rpl31",13456,500,0.00130216548882108,0.000751427712654043,1958,-0.792395412368919,0,0
"Tbc1d8",700,168,6.77404757858766e-05,0.000252479711451758,172,1.88263853591235,0,0
"Cnot11",283,21,2.73865066391473e-05,3.15599639314698e-05,22,0.197893785478982,0.5015,0.582384561128527
"Rnf149",319,22,3.08703025367066e-05,3.30628193567779e-05,37,0.0959851365429686,0.7436,0.795456598325152
"Map4k4",530,210,5.12892173807352e-05,0.000315599639314698,130,2.59807422942789,0,0
"Il1r2",154,3,1.49029046728929e-05,4.50856627592426e-06,24,-1.5295415184628,0.0307,0.0541304854831033
"Il1r1",40,0,3.87088433062152e-06,0,4,-2.28418372376138,0.0564,0.0915974572555897
"Il1rl2",79,0,7.6449965529775e-06,0,6,-3.11186538862137,0.0014,0.00363186274509804
"Il1rl1",121,2,1.17094251001301e-05,3.00571085061617e-06,14,-1.66576858264633,0.0042,0.00954826633936791
"Il18r1",37,10,3.58056800582491e-06,1.50285542530809e-05,5,1.80704588928822,0.0259,0.0466325880923451
"Mrps9",497,17,4.80957378079724e-05,2.55485422302375e-05,55,-0.886965138605713,3e-04,0.000905376782077393
"Uxs1",358,21,3.46444147590626e-05,3.15599639314698e-05,31,-0.130576932283671,0.6246,0.693282606741573
"Tpp2",375,29,3.62895405995768e-05,4.35828073339345e-05,39,0.257716441016172,0.3195,0.402992083758938
"Tex30",252,11,2.43865712829156e-05,1.65314096783889e-05,31,-0.534123551327986,0.1128,0.166315462686567
"Ercc5",139,8,1.34513230489098e-05,1.20228434024647e-05,11,-0.150157100166919,0.7254,0.780381675620735
"Wdr75",170,5,1.64512584051415e-05,7.51427712654043e-06,8,-1.03537511901681,0.0119,0.023726345532831
"Slc39a10",97,2,9.38689450175719e-06,3.00571085061617e-06,9,-1.37463418823311,0.0153,0.0294435584415584
"Nabp1",673,208,6.51276288627071e-05,0.000312593928464082,153,2.24557255058068,0,0
"Stat4",53,160,5.12892173807351e-06,0.000240456868049294,45,5.29998840745532,0,0
"Stat1",1124,122,0.000108771849690465,0.000183348361887586,276,0.747926465171974,2e-04,0.00061974069427018
"Gls",283,39,2.73865066391473e-05,5.86113615870153e-05,24,1.07038201040659,0.0015,0.00385617626648161
"Nab1",285,19,2.75800508556783e-05,2.85542530808536e-05,25,0.048357276501321,0.8765,0.902946120689655
"Mfsd6",227,17,2.19672685762771e-05,2.55485422302375e-05,22,0.209053353585557,0.5287,0.606743850681536
"Inpp1",155,3,1.49996767811584e-05,4.50856627592426e-06,7,-1.53829398064834,0.0021,0.00519149149149149
"Ormdl1",180,7,1.74189794877968e-05,1.05199879771566e-05,9,-0.677053919336354,0.0698,0.110195653100362
"Asnsd1",936,32,9.05786933365436e-05,4.80913736098587e-05,183,-0.899542445639117,0,0
"Stk17b",799,35,7.73209145041649e-05,5.2599939885783e-05,148,-0.547166227833775,0.0123,0.0244252747252747
"Gtf3c3",87,2,8.41917341910181e-06,3.00571085061617e-06,4,-1.23354217648963,0.0244,0.0442436612824278
"Ankrd44",877,94,8.48691389488768e-05,0.00014126840997896,162,0.728403723517558,2e-04,0.00061974069427018
"Sf3b1",3140,227,0.000303864419953789,0.000341148181544935,907,0.16645349327805,0.0923,0.140018570843571
"Coq10b",705,41,6.82243363272043e-05,6.16170724376315e-05,137,-0.144723258019184,0.508,0.587813837263783
"Hspd1",1555,61,0.000150480628352912,9.16741809437932e-05,375,-0.708893946107012,0,0
"Hspe1",4741,218,0.000458796565286916,0.000327622482717163,1219,-0.484564503372008,0,0
"Mob4",542,45,5.24504826799216e-05,6.76284941388638e-05,66,0.360604722968493,0.0867,0.132636857319843
"Tyw5",109,1,1.05481598009436e-05,1.50285542530809e-06,4,-2.20601611367455,0.0012,0.00317301927194861
"9430016H08Rik",233,21,2.25479012258704e-05,3.15599639314698e-05,18,0.467500620208363,0.1438,0.205124027724297
"Sgol2a",118,0,1.14191087753335e-05,0,29,-3.63448974094653,9e-04,0.00245511782032401
"Bzw1",1405,112,0.000135964812113081,0.000168319807634506,369,0.30594545941449,0.0316,0.0555323529411765
"Clk1",865,66,8.37078736496904e-05,9.91884580703336e-05,165,0.242148336172532,0.2067,0.278798525395958
"Ppil3",331,8,3.20315678358931e-05,1.20228434024647e-05,28,-1.34280096808235,0,0
"Orc2",123,4,1.19029693166612e-05,6.01142170123234e-06,7,-0.879924193075011,0.0669,0.10627403516295
"Ndufb3",1374,46,0.000132964876756849,6.91313495641719e-05,319,-0.933723405182098,0,0
"Cflar",243,92,2.35156223085257e-05,0.000138262699128344,39,2.50603560166197,0,0
"Casp8",486,18,4.70312446170515e-05,2.70513976555455e-05,69,-0.775900538487455,0.0029,0.00693547449967721
"Stradb",101,6,9.77398293481934e-06,9.01713255184851e-06,4,-0.105082095327034,0.8306,0.865894948642184
"Tmem237",70,2,6.77404757858766e-06,3.00571085061617e-06,5,-0.956607652265235,0.0983,0.147879126903553
"Sumo1",2592,192,0.000250833304624275,0.000288548241659152,775,0.201334645592546,0.0342,0.0594109730363423
"Nop58",799,11,7.73209145041649e-05,1.65314096783889e-05,154,-2.15945560444675,0,0
"Fam117b",213,9,2.06124590605596e-05,1.35256988277728e-05,8,-0.573255658041875,0.0993,0.149262264150943
"Wdr12",292,2,2.82574556135371e-05,3.00571085061617e-06,32,-2.86867412026573,0,0
"Nbeal1",205,27,1.98382821944353e-05,4.05770964833183e-05,18,0.996552657964949,0.0102,0.0207216342199068
"Cyp20a1",324,3,3.13541630780343e-05,4.50856627592426e-06,26,-2.55420257872796,0,0
"Raph1",237,7,2.29349896589325e-05,1.05199879771566e-05,17,-1.05498197163279,0.0042,0.00954826633936791
"Nrp2",48,30,4.64506119674583e-06,4.50856627592426e-05,10,3.02925687220223,0.0157,0.0300649521840269
"Ino80d",184,33,1.7806067920859e-05,4.95942290351668e-05,10,1.42777460162777,0.0017,0.00431641535298149
"Gm20342",60,9,5.80632649593228e-06,1.35256988277728e-05,4,1.09365930959635,0.0932,0.141210388548057
"Ndufs1",377,21,3.64830848161078e-05,3.15599639314698e-05,44,-0.203140588627789,0.4239,0.508446673142302
"Eef1b2",9130,320,0.000883529348464362,0.000480913736098587,1721,-0.876135088839347,0,0
"Adam23",370,108,3.58056800582491e-05,0.000162308385933273,89,2.14959854227476,0,0
"Klf7",223,8,2.1580180143215e-05,1.20228434024647e-05,19,-0.794012515524502,0.0295,0.052325951639933
"Creb1",265,23,2.56446086903676e-05,3.4565674782086e-05,25,0.416641890372149,0.1813,0.250233178092399
"Mettl21a",133,2,1.28706903993166e-05,3.00571085061617e-06,5,-1.79190940799914,7e-04,0.00195488126649077
"Plekhm3",494,8,4.78054214831758e-05,1.20228434024647e-05,60,-1.90599693612603,0,0
"Idh1",163,54,1.57738536472827e-05,8.11541929666366e-05,20,2.29212003534413,0,0
"Pikfyve",116,8,1.12255645588024e-05,1.20228434024647e-05,5,0.0911433920839942,0.8448,0.877980530228644
"Rpe",303,14,2.9321948804458e-05,2.10399759543132e-05,23,-0.460239829183625,0.1084,0.160755724579664
"Acadl",1049,67,0.000101513941570549,0.000100691313495642,239,-0.011623676028997,0.9479,0.960606086718643
"Lancl1",145,8,1.4031955698503e-05,1.20228434024647e-05,6,-0.206988239671647,0.5911,0.664057604245641
"Bard1",49,0,4.74183330501136e-06,0,4,-2.52151144731202,0.0278,0.0496553037608486
"Atic",388,8,3.75475780070288e-05,1.20228434024647e-05,45,-1.56559573627794,0,0
"Mreg",20,107,1.93544216531076e-06,0.000160805530507965,25,5.78453927696716,0,0
"Rpl37a",25248,1380,0.0024433021894883,0.00207394048692516,2121,-0.236352698882198,0,0
"Arpc2",17706,852,0.00171344694894962,0.00128043282236249,2017,-0.419985413890134,0,0
"Aamp",1211,124,0.000117191023109567,0.000186354072738203,279,0.664646876041907,0,0
"Pnkd",513,41,4.9644091540221e-05,6.16170724376315e-05,72,0.306162094201319,0.1893,0.259102845002771
"Tmbim1",337,57,3.26122004854863e-05,8.56627592425609e-05,55,1.36642717662829,0,0
"Slc11a1",66,5,6.38695914552551e-06,7.51427712654043e-06,6,0.204903449700931,0.7341,0.78791060408518
"Ctdsp1",301,12,2.91284045879269e-05,1.8034265103697e-05,23,-0.662525409055623,0.0261,0.0469470502549162
"Rqcd1",122,7,1.18061972083956e-05,1.05199879771566e-05,11,-0.1527029208461,0.7312,0.785588183268088
"Cyp27a1",491,13,4.75151051583792e-05,1.95371205290051e-05,45,-1.24020008147807,0,0
"Cnppd1",508,54,4.91602309988933e-05,8.11541929666366e-05,74,0.711790216905992,0.0024,0.00586077785102175
"Fam134a",260,17,2.51607481490399e-05,2.55485422302375e-05,12,0.0212288455631832,0.9473,0.960260733342455
"Zfand2b",297,16,2.87413161548648e-05,2.40456868049294e-05,20,-0.24790631914526,0.3792,0.464839973527465
"Ankzf1",122,4,1.18061972083956e-05,6.01142170123234e-06,7,-0.869063218649516,0.0666,0.105933748389867
"Stk16",308,13,2.98058093457857e-05,1.95371205290051e-05,19,-0.58496852108306,0.0432,0.0726273655547992
"Tuba4a",441,6,4.26764997451023e-05,9.01713255184851e-06,69,-2.12438765279857,0,0
"Dnpep",408,35,3.94830201723395e-05,5.2599939885783e-05,38,0.404914458598705,0.0865,0.132522435897436
"Gmppa",236,11,2.2838217550667e-05,1.65314096783889e-05,20,-0.443334359504288,0.1806,0.249406411929171
"Farsb",412,10,3.98701086054017e-05,1.50285542530809e-05,48,-1.35040177423272,1e-04,0.000327541998231653
"Ap1s3",858,19,8.30304688918316e-05,2.85542530808536e-05,158,-1.50754677433969,0,0
"Wdfy1",492,17,4.76118772666447e-05,2.55485422302375e-05,60,-0.872676203002511,3e-04,0.000905376782077393
"Mrpl44",239,10,2.31285338754636e-05,1.50285542530809e-05,15,-0.59009595274364,0.07,0.110417287630402
"Cul3",160,12,1.54835373224861e-05,1.8034265103697e-05,8,0.207572995588035,0.5863,0.659765598420413
"Dock10",2268,131,0.00021947914154624,0.000196874060715359,644,-0.156059673836526,0.1697,0.236691886295181
"Mff",806,60,7.79983192620236e-05,9.01713255184851e-05,140,0.206758191348882,0.2425,0.319069881015805
"Agfg1",177,12,1.71286631630002e-05,1.8034265103697e-05,9,0.0703263274494173,0.8435,0.876752455106622
"Pid1",2598,40,0.000251413937273868,6.01142170123234e-05,664,-2.04621163365778,0,0
"Trip12",318,44,3.07735304284411e-05,6.61256387135558e-05,31,1.07903851063916,0.0012,0.00317301927194861
"A530040E14Rik",89,4,8.61271763563288e-06,6.01142170123234e-06,6,-0.455237348420812,0.3808,0.466492592592593
"Sp110",527,41,5.09989010559385e-05,6.16170724376315e-05,89,0.268074925445543,0.247,0.324069948645298
"Sp140",506,72,4.89666867823622e-05,0.000108205590622182,76,1.12800825146525,0,0
"Sp100",1170,42,0.000113223366670679,6.31199278629396e-05,251,-0.83301310544761,0,0
"Cab39",330,23,3.19347957276275e-05,3.4565674782086e-05,31,0.110872933746793,0.6856,0.744374325908558
"Itm2c",3360,395,0.000325154283772208,0.000593627892996694,980,0.866432561960545,0,0
"Gpr55",53,12,5.12892173807351e-06,1.8034265103697e-05,5,1.63489368194004,0.0386,0.0657744710211592
"Psmd1",691,56,6.68695268114868e-05,8.41599038172528e-05,120,0.327410365714262,0.0957,0.144495883431832
"Ncl",3629,143,0.000351185980895637,0.000214908325819056,975,-0.705918605050831,0,0
"Ptma",31252,838,0.00302432192751459,0.00125939284640818,2074,-1.26321519795991,0,0
"Pde6d",350,40,3.38702378929383e-05,6.01142170123234e-05,44,0.809511826966192,0.004,0.00915539079394501
"Cops7b",126,3,1.21932856414578e-05,4.50856627592426e-06,4,-1.26005511650247,0.0143,0.0278299711058576
"Eif4e2",1169,99,0.000113126594562414,0.0001487826871055,270,0.392235859493762,0.0074,0.0156423965763195
"Gigyf2",285,14,2.75800508556783e-05,2.10399759543132e-05,20,-0.374885833659664,0.2036,0.275419463209786
"Inpp5d",972,17,9.4062489234103e-05,2.55485422302375e-05,190,-1.84024353405032,0,0
"Atg16l1",213,13,2.06124590605596e-05,1.95371205290051e-05,14,-0.073629312762017,0.8232,0.859268639053255
"Dgkd",126,1,1.21932856414578e-05,1.50285542530809e-06,4,-2.39815703368085,0,0
"Usp40",140,3,1.35480951571753e-05,4.50856627592426e-06,8,-1.4010814873842,0.0081,0.0169098055790363
"Hjurp",421,14,4.07410575797915e-05,2.10399759543132e-05,102,-0.921344504137611,0.0116,0.0232156672069152
"Arl4c",1088,180,0.000105288053792905,0.000270513976555455,281,1.35304700985591,0,0
"Sh3bp4",77,46,7.45145233644643e-06,6.91313495641719e-05,9,3.05278830344222,1e-04,0.000327541998231653
"Agap1",46,22,4.45151698021475e-06,3.30628193567779e-05,6,2.64346820479489,0.0063,0.0135925160163075
"Cops8",452,29,4.37409929360232e-05,4.35828073339345e-05,48,-0.00510980996232357,0.984,0.987866666666667
"Lrrfip1",1771,115,0.000171383403738268,0.00017282837391043,474,0.0120427064635316,0.9267,0.945068176187199
"Ramp1",1401,17,0.000135577723680019,2.55485422302375e-05,339,-2.36301764353114,0,0
"Ube2f",979,76,9.47398939919617e-05,0.000114217012323414,196,0.267161639340556,0.1045,0.155814147715838
"Scly",204,17,1.97415100861698e-05,2.55485422302375e-05,16,0.356111711976497,0.3025,0.38515595463138
"Ilkap",630,27,6.0966428207289e-05,4.05770964833183e-05,98,-0.575697800856627,0.0081,0.0169098055790363
"Hes6",461,13,4.4611941910413e-05,1.95371205290051e-05,53,-1.15117767539442,0,0
"Ndufa10",1219,44,0.000117965199975691,6.61256387135558e-05,255,-0.825603798362957,0,0
"Myeov2",1697,82,0.000164222267726618,0.000123234144875263,445,-0.411346395595608,0.0021,0.00519149149149149
"Gpc1",19,23,1.83867005704522e-06,3.4565674782086e-05,4,3.64719845856007,0,0
"Rnpepl1",502,20,4.85795983493001e-05,3.00571085061617e-05,55,-0.674823066523341,0.0036,0.00837175141242938
"Gpr35",453,24,4.38377650442887e-05,3.6068530207394e-05,51,-0.274519455799304,0.2769,0.357912090020935
"Mterf4",109,6,1.05481598009436e-05,9.01713255184851e-06,5,-0.20519338668364,0.6562,0.719837992300859
"Ppp1r7",455,16,4.40313092608198e-05,2.40456868049294e-05,52,-0.846366250020064,0.0014,0.00363186274509804
"Hdlbp",568,30,5.49665574948256e-05,4.50856627592426e-05,84,-0.280247011926781,0.2008,0.272228215919488
"Sept2",559,47,5.40956085204358e-05,7.063420498948e-05,84,0.378711300807407,0.0855,0.131207435791218
"Stk25",235,15,2.27414454424014e-05,2.25428313796213e-05,17,-0.0121199361772448,0.9684,0.976838066712049
"Thap4",143,9,1.38384114819719e-05,1.35256988277728e-05,5,-0.0307290802959255,0.9391,0.954167841470104
"Atg4b",250,13,2.41930270663845e-05,1.95371205290051e-05,18,-0.294790561127396,0.36,0.445579685933846
"Dtymk",500,9,4.8386054132769e-05,1.35256988277728e-05,90,-1.76549613127974,0,0
"Ing5",145,10,1.4031955698503e-05,1.50285542530809e-05,9,0.0926115828174431,0.8172,0.855295211188021
"Fam174a",914,67,8.84497069547017e-05,0.000100691313495642,188,0.185047787990402,0.2766,0.357649109947644
"St8sia4",624,108,6.03857955576957e-05,0.000162308385933273,111,1.41162211049545,0,0
"D1Ertd622e",555,24,5.37085200873736e-05,3.6068530207394e-05,73,-0.561570617659042,0.0126,0.024927476635514
"Ppip5k2",114,1,1.10320203422713e-05,1.50285542530809e-06,8,-2.26523204841013,5e-04,0.00143919968919969
"Gin1",145,0,1.4031955698503e-05,0,7,-3.90996081491895,0,0
"Pign",97,4,9.38689450175719e-06,6.01142170123234e-06,4,-0.566985465033239,0.247,0.324069948645298
"2310035C23Rik",326,21,3.15477072945654e-05,3.15599639314698e-05,30,0.000543179909705168,0.9982,0.99856955582557
"Tnfrsf11a",101,49,9.77398293481934e-06,7.36399158400962e-05,12,2.79239567431549,0,0
"Phlpp1",55,43,5.32246595460459e-06,6.46227832882477e-05,4,3.37563751646284,1e-04,0.000327541998231653
"Bcl2",195,5,1.88705611117799e-05,7.51427712654043e-06,25,-1.22267665899777,0.0103,0.0208904188338352
"Kdsr",130,3,1.25803740745199e-05,4.50856627592426e-06,5,-1.30177443946473,0.0111,0.0223174762550882
"Vps4b",643,53,6.22244656147409e-05,7.96513375413285e-05,91,0.351215521577518,0.0742,0.116176627218935
"Serpinb10",123,1,1.19029693166612e-05,1.50285542530809e-06,23,-2.36605624353013,0.0039,0.0089625
"Serpinb8",189,1,1.82899284621867e-05,1.50285542530809e-06,26,-2.94620093022629,1e-04,0.000327541998231653
"Tsn",1469,76,0.000142158227042075,0.000114217012323414,349,-0.313256828684007,0.0234,0.0426916030534351
"Nifk",333,3,3.22251120524242e-05,4.50856627592426e-06,30,-2.59252528499937,0,0
"Clasp1",184,20,1.7806067920859e-05,3.00571085061617e-05,7,0.723725283945081,0.0466,0.0774819120287253
"2900060B14Rik",67,6,6.48373125379105e-06,9.01713255184851e-06,4,0.420639933445867,0.4816,0.564495238095238
"Ralb",1075,51,0.000104030016385453,7.66456266907124e-05,231,-0.435825118957646,0.0077,0.0161796086216676
"Tmem185b",216,19,2.09027753853562e-05,2.85542530808536e-05,13,0.432252069209354,0.1927,0.262882397348555
"Dbi",3779,119,0.000365701797135468,0.000178839795611662,1009,-1.02789503539354,0,0
"3110009E18Rik",65,1,6.29018703725997e-06,1.50285542530809e-06,4,-1.54238087111464,0.032,0.0561022243256034
"Insig2",377,12,3.64830848161078e-05,1.8034265103697e-05,40,-0.977640820293599,0.0011,0.00294007936507937
"Ccdc93",108,3,1.04513876926781e-05,4.50856627592426e-06,6,-1.05577365637285,0.0438,0.0734693683495585
"Ddx18",499,16,4.82892820245035e-05,2.40456868049294e-05,57,-0.976711792209137,1e-04,0.000327541998231653
"Actr3",12028,541,0.00116397491821789,0.000813044785091674,1869,-0.517118821752347,0,0
"Slc35f5",98,2,9.48366661002273e-06,3.00571085061617e-06,6,-1.38801319040741,0.014,0.0273250790305585
"Ccnt2",926,77,8.96109722538882e-05,0.000115719867748723,186,0.365292489069572,0.0332,0.0578637497059515
"Rab3gap1",125,2,1.20965135331923e-05,3.00571085061617e-06,5,-1.70905260807996,0.0014,0.00363186274509804
"R3hdm1",589,36,5.69987717684019e-05,5.41027953110911e-05,89,-0.0738968416536589,0.735,0.78876231170336
"Ubxn4",1010,108,9.77398293481934e-05,0.000162308385933273,223,0.725894818825631,1e-04,0.000327541998231653
"Mcm6",912,7,8.82561627381707e-05,1.05199879771566e-05,192,-2.95381257309875,0,0
"Dars",774,14,7.49016117975264e-05,2.10399759543132e-05,120,-1.78400787217976,0,0
"Cxcr4",48,22,4.64506119674583e-06,3.30628193567779e-05,5,2.59313672475782,0.0041,0.00935249384236453
"Mapkapk2",422,30,4.0837829688057e-05,4.50856627592426e-05,48,0.139509983707605,0.5635,0.63945037524889
"Dyrk3",85,0,8.22562920257073e-06,0,8,-3.20564730862267,0.0016,0.00408068846815835
"Eif2d",260,9,2.51607481490399e-05,1.35256988277728e-05,19,-0.848796226836834,0.0112,0.0224819290165267
"Rassf5",639,17,6.18373771816788e-05,2.55485422302375e-05,86,-1.24299031871415,0,0
"Srgap2",204,18,1.97415100861698e-05,2.70513976555455e-05,10,0.435551721206467,0.2081,0.280380596472086
"Rab7b",2759,9,0.000266994246704619,1.35256988277728e-05,745,-4.20552255115268,0,0
"Slc41a1",59,14,5.70955438766674e-06,2.10399759543132e-05,4,1.7158337912111,0.0204,0.0379662396382818
"Rab29",133,11,1.28706903993166e-05,1.65314096783889e-05,7,0.337902407930576,0.4178,0.502594609514532
"Nucks1",1204,41,0.000116513618351708,6.16170724376315e-05,258,-0.908199992468296,0,0
"Elk4",154,11,1.49029046728929e-05,1.65314096783889e-05,8,0.140651707543794,0.7227,0.778268066860465
"Nuak2",310,73,2.99993535623168e-05,0.00010970844604749,47,1.83645525480157,0,0
"Dstyk",120,7,1.16126529918646e-05,1.05199879771566e-05,5,-0.130732558261178,0.7655,0.813683091926
"Mdm4",278,34,2.69026460978196e-05,5.10970844604749e-05,30,0.900800692418173,0.0056,0.0122643807271652
"Ppp1r15b",275,17,2.6612329773023e-05,2.55485422302375e-05,20,-0.056679974151116,0.8489,0.881252641165756
"Snrpe",3101,141,0.000300090307731433,0.00021190261496844,843,-0.500002597887503,0,0
"Atp2b4",57,5,5.51601017113567e-06,7.51427712654043e-06,4,0.385895192540853,0.5023,0.582583077645585
"Btg2",11553,222,0.00111800816679176,0.000333633904418395,1610,-1.74156503670323,0,0
"Ppfia4",1451,3,0.000140416329093296,4.50856627592426e-06,341,-4.68212803006554,0,0
"Tmem183a",372,25,3.59992242747801e-05,3.75713856327021e-05,48,0.0600359505244216,0.8222,0.858587709654686
"Adipor1",1104,78,0.000106836407525154,0.000117222723174031,238,0.132663017190532,0.3934,0.478368718201215
"Rabif",177,10,1.71286631630002e-05,1.50285542530809e-05,8,-0.177628239485161,0.6297,0.697793493867784
"Ube2t",255,2,2.46768876077122e-05,3.00571085061617e-06,47,-2.68034014844847,0,0
"Ptpn7",525,2,5.08053568394075e-05,3.00571085061617e-06,94,-3.69297109479354,0,0
